iteration,tar_WA,confirm strategy,taskID,numTurns,numUserTurns,WPST,WPUT,numAVPs,sumCorrectAVPs,sumDeletions,sumSubstitutions,sumInsertions,CER,sumPACO,sumPAPA,sumPAFA,sumPAIC,UA,QD,CE,numSolutions,numBargeIns,numCancelAttempts,numHelpRequests,# turns / concept,# turns till solution,# affirms,# negations,# accepts,# neglects,task success
1109,80,1,111,37,18,13.9473684211,,0.9473684211,13,5,0,0,0.2777777778,13,0,5,0,0.7222222222,0.3684210526,0.5833333333,1,0,0,0,2.5714285714,18,0,0,5,0,SCuCs
1110,80,1,111,9,4,25.4,,0.8,3,1,0,1,0.5,2,0,1,1,0.5,0.4,0.6666666667,3,0,0,0,1.3333333333,4,0,0,1,0,FS
1111,100,1,112,19,9,12.2,,0.9,6,3,0,2,0.5555555556,5,0,3,2,0.5555555556,0.3,0.4285714286,0,0,0,0,1.8,10,0,0,1,0,FU
1112,100,1,112,7,3,19.75,,1.25,5,0,0,1,0.2,2,0,0,1,0.6666666667,0.75,1,0,0,0,0,1,3,0,1,1,0,SN
1113,100,1,112,23,11,16.3333333333,,0.9166666667,8,3,0,3,0.5454545455,6,0,2,3,0.5454545455,0.4166666667,0.625,3,0,0,0,1.8333333333,11,0,0,2,0,FS
1114,100,1,112,7,3,19.75,,1.25,5,0,0,0,0,3,0,0,0,1,0.75,1,0,0,0,0,1,3,0,1,1,0,SN
1115,100,1,112,19,9,15.3,,0.9,8,1,0,2,0.3333333333,7,0,0,2,0.7777777778,0.4,0.8,3,0,0,0,1.8,9,0,0,3,0,FS
1116,100,1,112,7,3,19.75,,1.25,5,0,0,0,0,3,0,0,0,1,0.75,1,0,0,0,0,1,3,0,1,1,0,SN
1117,100,1,112,13,6,17.7142857143,,0.8571428571,6,0,0,1,0.1666666667,5,0,0,1,0.8333333333,0.5714285714,1,3,0,0,0,1.5,6,0,0,2,0,FS
1118,100,1,112,7,3,19.75,,1.25,5,0,0,0,0,3,0,0,0,1,0.75,1,0,0,0,0,1,3,0,1,1,0,SN
1119,100,1,112,15,7,17.125,,0.875,6,1,0,1,0.2857142857,5,0,1,1,0.7142857143,0.5,0.8,2,0,0,0,1.75,7,0,0,2,0,SCs
1120,100,1,112,15,7,16.75,,0.875,6,1,0,0,0.1428571429,6,0,1,0,0.8571428571,0.5,0.8,3,0,0,0,1.75,7,0,0,2,0,FS
1121,80,1,113,9,4,26.4,,0.8,3,1,0,0,0.25,3,0,1,0,0.75,0.4,0.6666666667,3,0,0,0,2,4,0,0,1,0,S
1122,80,1,113,5,2,29.3333333333,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,S
1123,80,1,113,7,3,26,,0.75,3,0,0,0,0,3,0,0,0,1,0.5,1,3,0,0,0,1.5,3,0,0,1,0,S
1124,80,1,113,9,4,26.4,,0.8,3,1,0,1,0.5,2,0,1,1,0.5,0.4,0.6666666667,3,0,0,0,2,4,0,0,1,0,S
1125,80,1,113,13,6,15.5714285714,,0.8571428571,4,2,0,2,0.6666666667,2,0,2,2,0.3333333333,0.4285714286,1,3,0,0,0,6,6,0,0,3,0,S
1126,80,1,113,5,2,29.3333333333,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,S
1127,80,1,113,5,2,27.6666666667,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,FS
1128,80,1,113,9,4,21.2,,0.8,2,2,0,1,0.75,2,0,1,1,0.5,0.4,0.6666666667,3,0,0,0,2,4,0,0,1,0,SCs
1129,80,1,113,7,3,26,,0.75,3,0,0,1,0.3333333333,2,0,0,1,0.6666666667,0.5,1,3,0,0,0,1.5,3,0,0,1,0,S
1130,80,1,113,23,11,23.8333333333,,0.9166666667,5,6,0,2,0.7272727273,4,0,5,2,0.3636363636,0.4166666667,0.5,3,0,0,0,5.5,11,0,0,1,0,SCs
1131,100,1,114,19,9,16.6,,1.3,11,2,0,3,0.3846153846,6,0,1,2,0.6666666667,0.7,0.875,1,0,0,0,1.2857142857,9,0,0,4,0,SCuCs
1132,100,1,114,25,12,14.2307692308,,0.9230769231,11,0,1,1,0.1666666667,10,0,0,2,0.8333333333,0.3076923077,0.8,0,0,0,0,3,12,0,1,5,0,SN
1133,100,1,114,25,12,14.7692307692,,0.9230769231,12,0,0,2,0.1666666667,10,0,0,2,0.8333333333,0.4615384615,1,1,0,0,0,2.4,12,0,0,5,0,SCuCs
1134,100,1,114,9,4,21,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.6,1,2,0,0,0,1.3333333333,4,0,0,1,0,FS
1135,100,1,114,15,7,18.875,,1.375,11,0,0,2,0.1818181818,6,0,0,1,0.8571428571,0.875,1,1,0,0,0,1,7,0,0,3,0,SCu
1136,100,1,114,9,4,21.6,,0.8,4,0,0,2,0.5,2,0,0,2,0.5,0.6,1,2,0,0,0,1.3333333333,4,0,0,1,0,FS
1137,100,1,114,25,12,14.7692307692,,0.9230769231,12,0,0,1,0.0833333333,11,0,0,1,0.9166666667,0.4615384615,1,1,0,0,0,2.4,12,0,0,5,0,SCuCs
1138,100,1,114,19,9,13.5,,0.9,9,0,0,1,0.1111111111,8,0,0,1,0.8888888889,0.5,1,2,0,0,0,1.8,9,0,0,4,0,FS
1139,100,1,114,15,7,18,,1.375,11,0,0,2,0.1818181818,5,0,0,2,0.7142857143,0.625,0.8333333333,0,0,0,0,1.1666666667,7,0,1,3,0,SN
1140,100,1,114,15,7,20,,0.875,5,2,0,2,0.5714285714,4,0,1,2,0.5714285714,0.375,0.6,2,0,0,0,1.4,7,0,0,2,0,FS
1141,70,1,115,29,14,10.6666666667,,1.1333333333,11,6,0,2,0.4705882353,9,0,3,2,0.6428571429,0.2666666667,0.4,0,0,0,0,2.8,14,0,1,4,0,SN
1142,70,1,115,5,2,27.6666666667,,1.3333333333,3,1,0,1,0.5,0,0,1,1,0,1,0.75,1,0,0,0,0.5,2,0,0,0,0,FS
1143,70,1,115,5,2,26,,1.3333333333,3,1,0,2,0.75,1,0,0,1,0.5,0.6666666667,0.6666666667,1,0,0,0,0.6666666667,2,0,0,1,0,FS
1144,70,1,115,25,12,10.3076923077,,1.1538461538,8,7,0,1,0.5333333333,6,0,6,1,0.5,0.4615384615,0.5,0,0,0,0,2.4,13,0,0,3,0,FU
1145,70,1,115,23,11,10.1666666667,,0.9166666667,6,5,0,2,0.6363636364,6,0,4,2,0.5454545455,0.1666666667,0.2857142857,0,0,0,0,2.75,12,0,0,3,0,FU
1146,70,1,115,17,8,12.6666666667,,1.2222222222,7,4,0,0,0.3636363636,6,1,1,0,0.75,0.4444444444,0.5714285714,0,0,0,0,1.6,8,0,1,3,0,SN
1147,70,1,115,11,5,16,,1.3333333333,5,3,0,2,0.625,1,0,2,2,0.2,0.6666666667,0.6666666667,0,0,0,0,1,5,0,1,0,0,SN
1148,70,1,115,17,8,17.4444444444,,0.8888888889,4,4,0,1,0.625,4,0,4,1,0.5,0.3333333333,0.4285714286,0,0,0,0,1.6,9,0,0,1,0,FU
1149,70,1,115,9,4,21.8,,1.2,1,5,0,3,1.3333333333,1,0,2,1,0.25,0,0,0,0,0,0,1,4,0,1,1,0,SN
1150,70,1,115,35,17,10.9444444444,,0.9444444444,12,5,0,3,0.4705882353,9,0,5,3,0.5294117647,0.3333333333,0.6,0,0,0,0,2.8333333333,17,0,1,5,0,SN
1151,90,1,116,23,11,18.0833333333,,0.9166666667,8,3,0,2,0.4545454545,7,0,2,2,0.6363636364,0.4166666667,0.625,2,0,0,0,1.8333333333,11,0,0,3,0,SCs
1152,90,1,116,7,3,21,,1.25,5,0,0,1,0.2,2,0,0,1,0.6666666667,0.75,1,0,0,0,0,1,3,0,1,1,0,SN
1153,90,1,116,9,4,20.4,,1,4,1,0,3,0.8,2,0,0,2,0.5,0.4,0.6666666667,2,0,0,0,2,4,0,0,1,0,SCs
1154,90,1,116,27,13,13.1428571429,,0.9285714286,9,4,0,3,0.5384615385,6,0,4,3,0.4615384615,0.2857142857,0.5,3,0,0,0,2.6,13,0,0,4,0,FS
1155,90,1,116,21,10,14.2727272727,,0.9090909091,9,1,0,1,0.2,8,0,1,1,0.8,0.4545454545,0.8333333333,3,0,0,0,2,10,0,0,4,0,FS
1156,90,1,116,17,8,14.5555555556,,1,7,2,0,1,0.3333333333,6,0,1,1,0.75,0.4444444444,0.8,3,0,0,0,2.6666666667,8,0,0,4,0,FS
1157,90,1,116,7,3,21,,1.25,5,0,0,1,0.2,2,0,0,1,0.6666666667,0.75,1,0,0,0,0,1,3,0,1,1,0,SN
1158,90,1,116,15,7,16.875,,0.875,7,0,0,1,0.1428571429,6,0,0,1,0.8571428571,0.5,1,3,0,0,0,1.75,7,0,0,3,0,FS
1159,90,1,116,5,2,28.3333333333,,1.3333333333,3,1,0,1,0.5,1,0,0,1,0.5,0.6666666667,0.6666666667,2,0,0,0,0.6666666667,2,0,0,1,0,SCs
1160,90,1,116,7,3,18.75,,1,3,1,0,2,0.75,1,0,0,2,0.3333333333,0.25,0.5,0,0,0,0,1.5,3,0,1,1,0,SN
1161,70,1,117,9,4,19.6,,0.8,4,0,0,2,0.5,2,0,0,2,0.5,0.4,1,0,0,0,0,2,4,0,1,1,0,SN
1162,70,1,117,7,3,24.75,,0.75,3,0,0,0,0,3,0,0,0,1,0.5,1,3,0,0,0,1.5,3,0,0,1,0,S
1163,70,1,117,9,4,26.4,,0.8,3,1,0,2,0.75,2,0,0,2,0.5,0.4,0.6666666667,3,0,0,0,2,4,0,0,1,0,S
1164,70,1,117,13,6,19.1428571429,,0.8571428571,4,2,0,6,1.3333333333,3,0,0,3,0.5,0.2857142857,0.5,0,0,0,0,2,6,0,1,1,0,SN
1165,70,1,117,7,3,24.75,,0.75,3,0,0,2,0.6666666667,1,0,0,2,0.3333333333,0.5,1,3,0,0,0,1.5,3,0,0,1,0,S
1166,70,1,117,9,4,19.6,,0.8,3,1,0,2,0.75,2,0,1,1,0.5,0.4,1,0,0,0,0,2,4,0,1,1,0,SN
1167,70,1,117,5,2,27.6666666667,,0.6666666667,2,0,0,1,0.5,1,0,0,1,0.5,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,S
1168,70,1,117,7,3,24.75,,0.75,3,0,0,1,0.3333333333,2,0,0,1,0.6666666667,0.5,1,3,0,0,0,1.5,3,0,0,1,0,S
1169,70,1,117,5,2,27.6666666667,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,S
1170,70,1,117,5,2,29.3333333333,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,S
1171,90,1,118,5,2,28.3333333333,,1.6666666667,3,1,1,0,0.4,1,0,0,1,0.5,0.6666666667,0.5,2,0,0,0,0.5,2,0,0,1,0,FS
1172,90,1,118,19,9,13.5,,0.9,9,0,0,0,0,9,0,0,0,1,0.5,1,2,0,0,0,1.8,9,0,0,4,0,FS
1173,90,1,118,5,2,26.3333333333,,1.6666666667,5,0,0,0,0,2,0,0,0,1,1.3333333333,1,1,0,0,0,0.5,2,0,0,1,0,FS
1174,90,1,118,35,17,14.8888888889,,0.9444444444,13,4,0,2,0.3529411765,11,0,4,2,0.6470588235,0.3888888889,0.6363636364,1,0,0,0,2.4285714286,17,0,0,5,0,SCuCs
1175,90,1,118,27,13,12,,0.9285714286,11,2,0,1,0.2307692308,11,0,1,1,0.8461538462,0.3571428571,0.7142857143,2,0,0,0,2.6,13,0,0,5,0,FS
1176,90,1,118,25,12,15,,0.9230769231,9,3,0,0,0.25,9,0,3,0,0.75,0.4615384615,0.75,2,0,0,0,2.4,12,0,0,4,0,FS
1177,90,1,118,23,11,12.5833333333,,0.9166666667,9,2,0,3,0.4545454545,7,0,1,3,0.6363636364,0.3333333333,0.5714285714,2,0,0,0,2.2,11,0,0,4,0,FS
1178,90,1,118,25,12,11.9230769231,,0.9230769231,10,2,0,1,0.25,9,0,2,1,0.75,0.3846153846,0.7142857143,2,0,0,0,2.4,12,0,0,4,0,FS
1179,90,1,118,27,13,12.2857142857,,0.9285714286,10,3,0,2,0.3846153846,10,0,1,2,0.7692307692,0.4285714286,0.75,2,0,0,0,2.6,13,0,0,5,0,FS
1180,90,1,118,15,7,15.25,,0.875,7,0,0,0,0,7,0,0,0,1,0.5,1,2,0,0,0,1.75,7,0,0,3,0,FS
1181,60,1,119,9,4,18.8,,1.2,5,1,0,3,0.6666666667,2,0,0,2,0.5,0.6,0.75,0,0,0,0,1,4,0,1,1,0,SN
1182,60,1,119,31,15,16.5,,1.125,6,11,1,4,0.8888888889,4,0,6,5,0.2666666667,0.1875,0.2,2,0,0,0,2.1428571429,15,0,0,3,0,FS
1183,60,1,119,11,5,15.5,,1.3333333333,6,2,0,2,0.5,3,0,0,2,0.6,0.5,0.6,0,0,0,0,1.25,5,0,1,2,0,SN
1184,60,1,119,25,12,13.1538461538,,0.9230769231,6,6,0,1,0.5833333333,6,0,6,1,0.5,0.3076923077,0.4444444444,0,0,0,0,2,13,0,0,2,0,FU
1185,60,1,119,9,4,17,,1,3,2,0,3,1,1,0,1,2,0.25,0.2,0.3333333333,0,0,0,0,1.3333333333,4,0,1,1,0,SN
1186,60,1,119,11,5,15.3333333333,,1.3333333333,5,2,1,0,0.375,3,1,0,1,0.6,0.3333333333,0.4,0,0,0,0,1.25,5,0,1,2,0,SN
1187,60,1,119,23,11,12.5833333333,,1.1666666667,6,7,1,6,1,2,0,3,6,0.1818181818,0.3333333333,0.4,0,0,0,0,2.2,11,0,1,1,0,SN
1188,60,1,119,7,3,18.5,,1.25,3,1,1,0,0.4,2,0,0,1,0.6666666667,0.25,0.3333333333,0,0,0,0,1,3,0,1,1,0,SN
1189,60,1,119,15,7,13.875,,1.25,4,6,0,3,0.9,3,0,3,2,0.4285714286,0.375,0.3333333333,0,0,0,0,1.4,8,0,0,1,0,FU
1190,60,1,119,13,6,16.4285714286,,0.8571428571,6,0,0,2,0.3333333333,4,0,0,2,0.6666666667,0.4285714286,1,0,0,0,0,2,6,0,1,2,0,SN
1191,80,1,120,15,7,17.75,,1,8,0,0,0,0,7,0,0,0,1,0.5,1,0,0,0,0,1.75,7,0,1,3,0,SN
1192,80,1,120,13,6,18.8571428571,,1.1428571429,6,2,0,0,0.25,4,0,2,0,0.6666666667,0.5714285714,0.8,0,0,0,0,1.2,6,0,1,2,0,SN
1193,80,1,120,21,10,14.6363636364,,1.0909090909,10,2,0,1,0.25,7,1,1,1,0.7,0.4545454545,0.8333333333,0,0,0,0,2,10,0,1,4,0,SN
1194,80,1,120,17,8,15.8888888889,,1.1111111111,9,1,0,1,0.2,6,1,0,1,0.75,0.4444444444,0.8,0,0,0,0,1.6,8,0,1,3,0,SN
1195,80,1,120,43,21,15.3181818182,,0.9545454545,15,6,0,3,0.4285714286,13,0,5,3,0.619047619,0.4090909091,0.6,2,0,0,0,3,21,0,0,4,0,FS
1196,80,1,120,29,14,14.9333333333,,0.9333333333,11,3,0,0,0.2142857143,11,0,3,0,0.7857142857,0.4,0.6666666667,0,0,0,0,1.75,14,0,1,4,0,SN
1197,80,1,120,27,13,13.2857142857,,1.0714285714,10,5,0,0,0.3333333333,9,1,3,0,0.6923076923,0.3571428571,0.5,0,0,0,0,1.8571428571,13,0,1,4,0,SN
1198,80,1,120,23,11,14.5,,0.9166666667,10,1,0,0,0.0909090909,10,0,1,0,0.9090909091,0.4166666667,0.8333333333,0,0,0,0,2.2,11,0,1,4,0,SN
1199,80,1,120,27,13,14.7857142857,,0.9285714286,12,1,0,2,0.2307692308,10,0,1,2,0.7692307692,0.5,1,2,0,0,0,2.1666666667,13,0,0,6,0,FS
1200,80,1,120,17,8,16.6666666667,,1.1111111111,10,0,0,0,0,8,0,0,0,1,0.5555555556,1,0,0,0,0,1.6,8,0,1,3,0,SN
1201,70,1,121,5,2,29.3333333333,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,FS
1202,70,1,121,9,4,23.2,,0.8,2,2,0,1,0.75,1,0,2,1,0.25,0.2,0.3333333333,1,0,0,0,2,4,0,0,1,0,FS
1203,70,1,121,19,9,14.7,,0.9,7,2,0,6,0.8888888889,4,0,0,5,0.4444444444,0.3,0.6,3,0,0,0,3,9,0,0,3,0,FS
1204,70,1,121,5,2,27.6666666667,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,FS
1205,70,1,121,5,2,29.3333333333,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,FS
1206,70,1,121,7,3,26,,0.75,3,0,0,1,0.3333333333,2,0,0,1,0.6666666667,0.5,1,3,0,0,0,1.5,3,0,0,1,0,FS
1207,70,1,121,11,5,16.3333333333,,0.8333333333,4,1,0,3,0.8,3,0,0,2,0.6,0.1666666667,0.5,0,0,0,0,2.5,5,0,1,2,0,SN
1208,70,1,121,5,2,29.3333333333,,0.6666666667,2,0,0,2,1,1,0,0,1,0.5,0.3333333333,1,3,0,0,0,2,2,0,0,1,0,FS
1209,70,1,121,7,3,23.75,,0.75,3,0,0,1,0.3333333333,2,0,0,1,0.6666666667,0.5,1,3,0,0,0,1.5,3,0,0,1,0,FS
1210,70,1,121,15,7,14.25,,0.875,5,1,1,4,0.8571428571,2,0,0,5,0.2857142857,0.125,0.3333333333,0,0,0,0,3.5,7,0,1,3,0,SN
1211,70,0,122,11,5,16,,1.5,5,4,0,1,0.5555555556,3,0,1,1,0.6,0.6666666667,0.5,0,0,0,0,1,5,0,1,0,0,SN
1212,70,0,122,17,8,12,,0.8888888889,4,4,0,2,0.75,3,0,4,2,0.375,0.3333333333,0.4285714286,0,0,0,0,2,9,0,0,0,0,FU
1213,70,0,122,19,9,19.6,,0.9,6,3,0,9,1.3333333333,1,0,2,6,0.1111111111,0.4,0.8,1,0,0,0,1.8,9,0,0,0,0,FS
1214,70,0,122,17,8,15.2222222222,,0.8888888889,4,4,0,2,0.75,3,0,4,2,0.375,0.4444444444,0.5,0,0,0,0,1.3333333333,9,0,0,0,0,FU
1215,70,0,122,23,11,14.75,,0.9166666667,5,6,0,1,0.6363636364,4,0,6,1,0.3636363636,0.3333333333,0.4,0,0,0,0,1.8333333333,11,0,1,0,0,SN
1216,70,0,122,5,2,27.3333333333,,0.6666666667,1,0,1,0,0.5,1,0,0,1,0.5,0.3333333333,0.5,2,0,0,0,1,2,0,0,0,0,FS
1217,70,0,122,11,5,18,,1.5,5,4,0,3,0.7777777778,2,0,1,2,0.4,0.6666666667,0.5,0,0,0,0,1,5,0,1,0,0,SN
1218,70,0,122,17,8,14.6666666667,,0.8888888889,6,1,1,3,0.625,3,0,1,4,0.375,0.5555555556,1,0,0,0,0,1.6,8,0,1,0,0,SN
1219,70,0,122,25,12,18.4615384615,,0.9230769231,8,4,0,2,0.5,6,0,4,2,0.5,0.5384615385,0.6363636364,0,0,0,0,1.7142857143,12,0,1,0,0,SN
1220,70,0,122,11,5,17.6666666667,,1.5,7,2,0,5,0.7777777778,1,0,0,4,0.2,0.6666666667,0.8,0,0,0,0,1,5,0,1,0,0,SN
1221,100,0,123,47,23,15.125,,0.9583333333,16,7,0,4,0.4782608696,15,0,5,4,0.652173913,0.375,0.5294117647,0,0,0,0,2.5555555556,24,0,0,3,0,FU
1222,100,0,123,23,11,19.0833333333,,1.0833333333,10,3,0,3,0.4615384615,7,0,1,3,0.6363636364,0.4166666667,0.625,0,0,0,0,1.375,11,0,1,3,0,SN
1223,100,0,123,47,23,15.125,,0.9583333333,14,9,0,5,0.6086956522,13,0,6,5,0.5652173913,0.3333333333,0.5,0,0,0,0,2.3,24,0,0,3,0,FU
1224,100,0,123,39,19,15.1,,0.95,13,6,0,2,0.4210526316,12,0,5,2,0.6315789474,0.4,0.5714285714,0,0,0,0,1.9,19,0,1,3,0,SN
1225,100,0,123,25,12,18.3076923077,,1.1538461538,13,2,0,2,0.2666666667,8,0,2,2,0.6666666667,0.6923076923,0.9,0,0,0,0,1.2,12,0,1,3,0,SN
1226,100,0,123,21,10,21.6363636364,,1.1818181818,12,1,0,2,0.2307692308,7,0,1,2,0.7,0.5454545455,0.75,3,0,0,0,1.25,10,0,0,3,0,SCuCs
1227,100,0,123,35,17,17.3888888889,,0.9444444444,14,3,0,3,0.3529411765,11,0,3,3,0.6470588235,0.5,0.75,0,0,0,0,1.5454545455,17,0,1,3,0,SN
1228,100,0,123,5,2,29,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.6666666667,1,2,0,0,0,1,2,0,0,0,0,FS
1229,100,0,123,23,11,20.3333333333,,1.1666666667,13,1,0,1,0.1428571429,10,0,0,1,0.9090909091,0.75,0.9,3,0,0,0,1.1,11,0,0,3,0,SCu
1230,100,0,123,35,17,16.7777777778,,1.1111111111,14,6,0,4,0.5,10,0,3,4,0.5882352941,0.5,0.6,3,0,0,0,1.7,17,0,0,3,0,SCu
1231,90,1,124,9,4,17.8,,1,4,1,0,1,0.4,3,0,0,1,0.75,0.4,0.6666666667,0,0,0,0,1.3333333333,4,0,1,1,0,SN
1232,90,1,124,13,6,18.4285714286,,0.8571428571,6,0,0,1,0.1666666667,5,0,0,1,0.8333333333,0.5714285714,1,3,0,0,0,1.5,6,0,0,2,0,FS
1233,90,1,124,21,10,14.2727272727,,0.9090909091,7,2,1,3,0.6,5,0,2,3,0.5,0.3636363636,0.5714285714,3,0,0,0,2,10,0,0,2,0,FS
1234,90,1,124,15,7,16.625,,0.875,7,0,0,1,0.1428571429,6,0,0,1,0.8571428571,0.625,1,3,0,0,0,1.4,7,0,0,2,0,FS
1235,90,1,124,19,9,20.2,,0.9,7,2,0,0,0.2222222222,7,0,2,0,0.7777777778,0.5,0.7142857143,3,0,0,0,1.8,9,0,0,2,0,FS
1236,90,1,124,21,10,17.7272727273,,0.9090909091,7,3,0,1,0.4,6,0,3,1,0.6,0.4545454545,0.7142857143,0,0,0,0,2.5,10,0,1,2,0,SN
1237,90,1,124,13,6,13.5714285714,,1.1428571429,3,5,0,0,0.625,3,1,3,0,0.5,0.2857142857,0.2857142857,0,0,0,0,1.2,7,0,0,1,0,FU
1238,90,1,124,5,2,26.6666666667,,1.3333333333,3,1,0,1,0.5,1,0,0,1,0.5,0.6666666667,0.6666666667,2,0,0,0,0.6666666667,2,0,0,1,0,SCs
1239,90,1,124,7,3,20.25,,1.25,4,1,0,2,0.6,1,0,0,2,0.3333333333,0.5,0.6666666667,0,0,0,0,1,3,0,1,1,0,SN
1240,90,1,124,19,9,17.8,,0.9,7,2,0,3,0.5555555556,5,0,2,2,0.5555555556,0.4,0.5714285714,3,0,0,0,1.5,9,0,0,2,0,FS
1241,100,0,125,17,8,18.7777777778,,0.8888888889,7,0,1,2,0.375,5,0,0,3,0.625,0.6666666667,0.8571428571,2,0,0,0,1.3333333333,8,0,0,1,0,FS
1242,100,0,125,11,5,18.6666666667,,0.8333333333,5,0,0,0,0,5,0,0,0,1,0.8333333333,1,1,0,0,0,1,5,0,0,0,0,SCs
1243,100,0,125,9,4,19.2,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,1,0,0,0,1,4,0,0,0,0,SCs
1244,100,0,125,9,4,19.2,,0.8,4,0,0,0,0,4,0,0,0,1,0.8,1,1,0,0,0,1,4,0,0,0,0,SCs
1245,100,0,125,9,4,18.2,,0.8,4,0,0,1,0.25,3,0,0,1,0.75,0.8,1,1,0,0,0,1,4,0,0,0,0,SCs
1246,100,0,125,15,7,15.125,,0.875,5,2,0,3,0.7142857143,3,0,1,3,0.4285714286,0.625,0.7142857143,1,0,0,0,1.4,7,0,0,0,0,SCs
1247,100,0,125,9,4,18.2,,0.8,4,0,0,0,0,4,0,0,0,1,0.8,1,1,0,0,0,1,4,0,0,0,0,SCs
1248,100,0,125,13,6,16.2857142857,,0.8571428571,5,1,0,0,0.1666666667,5,0,1,0,0.8333333333,0.7142857143,0.8333333333,1,0,0,0,1.2,6,0,0,0,0,SCs
1249,100,0,125,11,5,18.6666666667,,0.8333333333,5,0,0,0,0,5,0,0,0,1,0.8333333333,1,1,0,0,0,1,5,0,0,0,0,SCs
1250,100,0,125,13,6,16.2857142857,,0.8571428571,5,1,0,0,0.1666666667,5,0,1,0,0.8333333333,0.7142857143,0.8333333333,1,0,0,0,1.2,6,0,0,0,0,SCs
1251,90,1,126,25,12,17.3076923077,,0.9230769231,10,2,0,4,0.5,7,0,1,4,0.5833333333,0.3846153846,0.7142857143,1,0,0,0,2.4,12,0,0,4,0,FS
1252,90,1,126,23,11,15.6666666667,,0.9166666667,10,1,0,0,0.0909090909,10,0,1,0,0.9090909091,0.5,0.8571428571,2,0,0,0,1.5714285714,11,0,0,4,0,FS
1253,90,1,126,13,6,15.2857142857,,1.4285714286,7,3,0,0,0.3,5,1,0,0,0.8333333333,0.5714285714,0.5714285714,2,0,0,0,1.2,6,0,0,3,0,FS
1254,90,1,126,33,16,11.8823529412,,0.9411764706,13,3,0,3,0.375,12,0,1,3,0.75,0.2941176471,0.625,2,0,0,0,3.2,16,0,0,6,0,FS
1255,90,1,126,21,10,18.6363636364,,1.2727272727,12,2,0,0,0.1428571429,8,1,1,0,0.8,0.6363636364,0.7777777778,1,0,0,0,1.1111111111,10,0,0,4,0,FS
1256,90,1,126,29,14,16.4666666667,,1.2,14,4,0,3,0.3888888889,10,0,2,2,0.7142857143,0.5333333333,0.8,0,0,0,0,1.75,14,0,1,5,0,SN
1257,90,1,126,5,2,28.3333333333,,2,5,1,0,0,0.1666666667,1,1,0,0,0.5,1.3333333333,0.8,2,0,0,0,0.4,2,0,0,1,0,FS
1258,90,1,126,21,10,18.5454545455,,1.2727272727,12,1,1,1,0.2142857143,7,0,1,2,0.7,0.6363636364,0.7777777778,1,0,0,0,1.1111111111,10,0,0,4,0,FS
1259,90,1,126,21,10,15.2727272727,,0.9090909091,9,1,0,0,0.1,9,0,1,0,0.9,0.4545454545,0.8333333333,2,0,0,0,1.6666666667,10,0,0,4,0,FS
1260,90,1,126,33,16,16,,1.1176470588,16,3,0,2,0.2631578947,11,0,3,2,0.6875,0.4705882353,0.8,0,0,0,0,2,16,0,1,6,0,SN
1261,100,0,127,3,1,33,,1.5,3,0,0,0,0,1,0,0,0,1,1.5,1,1,0,0,0,0.3333333333,1,0,0,0,0,FS
1262,100,0,127,23,11,17.8333333333,,1.1666666667,11,3,0,2,0.3571428571,8,1,0,2,0.7272727273,0.6666666667,0.7272727273,1,0,0,0,1.375,11,0,0,2,0,SCu
1263,100,0,127,27,13,17.5714285714,,0.9285714286,10,3,0,1,0.3076923077,9,0,3,1,0.6923076923,0.3571428571,0.5555555556,0,0,0,0,1.625,13,0,1,2,0,SN
1264,100,0,127,27,13,16.4285714286,,0.9285714286,11,2,0,4,0.4615384615,9,0,1,3,0.6923076923,0.5714285714,0.8888888889,0,0,0,0,1.4444444444,13,0,1,2,0,SN
1265,100,0,127,23,11,17.3333333333,,1.1666666667,12,2,0,4,0.4285714286,6,1,1,3,0.5454545455,0.5833333333,0.7777777778,0,0,0,0,1.375,11,0,1,2,0,SN
1266,100,0,127,5,2,27.3333333333,,0.6666666667,2,0,0,0,0,2,0,0,0,1,0.6666666667,1,2,0,0,0,1,2,0,0,0,0,FS
1267,100,0,127,21,10,18.0909090909,,1.1818181818,12,1,0,2,0.2307692308,7,1,0,2,0.7,0.6363636364,0.7777777778,1,0,0,0,1.25,10,0,0,2,0,SCu
